Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.031,0.1996,0.4942,-0.4364,0.202,0.124,-0.3638,3120.0
Anomalia,0.0215,0.202,0.4905,-0.4364,0.2032,0.0592,-0.6247,4080.0
Anomalia,0.0305,0.1919,0.4905,-0.4364,0.1943,-0.1005,-0.6447,2880.0
Anomalia,0.0347,0.1848,0.5282,-0.3945,0.188,0.1518,-0.4012,3840.0
Anomalia,0.025,0.1798,0.5282,-0.3945,0.1815,0.1077,-0.3959,3840.0
Anomalia,0.0365,0.1767,0.5282,-0.3807,0.1805,0.224,-0.2806,960.0
Anomalia,0.0256,0.1753,0.5282,-0.3807,0.1772,0.3662,-0.1187,960.0
Anomalia,0.0308,0.1705,0.4823,-0.3807,0.1732,0.1636,-0.3524,3360.0
Anomalia,0.0549,0.1622,0.4823,-0.3807,0.1713,0.2541,-0.372,3360.0
Anomalia,0.0319,0.1466,0.3868,-0.305,0.15,0.4893,-0.2996,960.0
Anomalia,0.0481,0.14,0.3868,-0.305,0.148,0.3158,-0.3097,960.0
Anomalia,0.0271,0.1325,0.3868,-0.2282,0.1352,0.3827,-0.4199,960.0
Anomalia,0.0197,0.1161,0.2785,-0.2282,0.1177,-0.0467,-0.8979,960.0
Anomalia,0.0409,0.108,0.2785,-0.2282,0.1155,-0.1258,-0.6633,960.0
Anomalia,0.0175,0.1114,0.301,-0.2282,0.1128,0.2555,-0.5105,960.0
Anomalia,0.042,0.1194,0.3524,-0.2564,0.1266,0.1279,-0.2815,960.0
Anomalia,0.031,0.1563,0.3834,-0.5762,0.1594,-0.3884,0.9366,4080.0
Anomalia,0.0082,0.2257,0.6175,-0.5762,0.2259,0.0835,0.0997,4080.0
Anomalia,0.0412,0.252,0.6175,-0.5762,0.2554,-0.0551,-0.3983,2880.0
Anomalia,0.0163,0.2826,0.6175,-0.5762,0.2831,0.175,-0.8474,2880.0
Anomalia,0.0406,0.2696,0.6175,-0.5572,0.2726,0.0632,-0.7442,2880.0
Anomalia,0.0527,0.2176,0.6058,-0.417,0.2239,0.0641,-0.2467,2880.0
Anomalia,0.0186,0.2036,0.5426,-0.417,0.2044,0.0831,-0.379,2880.0
Anomalia,0.0482,0.1994,0.7168,-0.5676,0.2051,-0.177,0.6516,5040.0
Anomalia,0.0189,0.2288,0.7168,-0.6765,0.2296,-0.2117,0.3745,5040.0
Anomalia,0.0298,0.2538,0.7168,-0.6765,0.2555,-0.1628,0.0133,3360.0
Anomalia,0.0496,0.2519,0.7168,-0.6765,0.2568,-0.2439,0.1683,3360.0
Anomalia,0.0237,0.2144,0.6626,-0.6765,0.2157,-0.0923,0.7823,3360.0
Anomalia,0.0414,0.2017,0.6626,-0.5493,0.2059,0.3199,0.2146,3360.0
Anomalia,0.0321,0.1945,0.4706,-0.4491,0.1971,0.1539,-0.3328,3360.0
Anomalia,0.0175,0.1993,0.4706,-0.5124,0.2001,-0.0126,-0.096,3120.0
Anomalia,0.0369,0.2078,0.4706,-0.5124,0.211,-0.0819,-0.2592,3120.0
Anomalia,0.0284,0.1975,0.484,-0.5124,0.1995,-0.1414,0.0078,4080.0
Anomalia,0.0312,0.1717,0.484,-0.5124,0.1745,0.0505,0.5789,2880.0
Anomalia,0.0492,0.1467,0.484,-0.3044,0.1548,0.3089,0.3687,960.0
Anomalia,0.0299,0.1525,0.484,-0.4001,0.1554,-0.0282,0.3064,2640.0
Anomalia,0.0348,0.1461,0.4227,-0.4001,0.1502,0.0215,0.0338,960.0
Anomalia,0.0315,0.1405,0.4227,-0.4001,0.1439,0.0251,0.2967,5280.0
Anomalia,0.0283,0.1372,0.4227,-0.4001,0.1401,-0.0155,0.5276,2640.0
Anomalia,0.0413,0.1126,0.4227,-0.2134,0.1199,0.1321,0.5148,5040.0
Anomalia,0.044,0.0976,0.3192,-0.1896,0.107,-0.3175,-0.1931,5040.0
Anomalia,0.033,0.0973,0.2516,-0.1896,0.1027,-0.2764,-0.5079,2640.0
Anomalia,0.0319,0.0989,0.2328,-0.1878,0.1039,-0.1663,-0.8284,480.0
Anomalia,0.0234,0.098,0.2491,-0.1677,0.1008,0.2725,-0.8094,3840.0
Anomalia,0.0248,0.0918,0.2491,-0.1677,0.0951,0.2574,-0.5809,2880.0
Anomalia,0.042,0.095,0.2491,-0.1978,0.1038,0.0824,-0.7511,2880.0
Anomalia,0.0313,0.1208,0.338,-0.3023,0.1248,-0.0799,0.1457,2880.0
Anomalia,0.0385,0.1511,0.4345,-0.4058,0.1559,-0.1157,0.2226,2640.0
Anomalia,0.0259,0.2011,0.542,-0.6609,0.2028,-0.3997,0.6823,3120.0
Anomalia,0.023,0.2192,0.542,-0.6609,0.2204,-0.291,0.109,3120.0
Anomalia,0.0386,0.2223,0.542,-0.6609,0.2257,-0.3835,0.0783,2880.0
Anomalia,0.0295,0.2159,0.542,-0.6609,0.218,-0.4574,0.1711,2880.0
Anomalia,0.0498,0.1925,0.4393,-0.466,0.1988,-0.3613,-0.3856,2880.0
Anomalia,0.0394,0.1833,0.4393,-0.4323,0.1875,-0.2399,-0.4524,960.0
Anomalia,0.0257,0.1983,0.4934,-0.5933,0.2,-0.3865,0.1263,4080.0
Anomalia,0.042,0.2098,0.4934,-0.5933,0.2139,-0.4363,-0.0274,3360.0
Anomalia,0.0109,0.2124,0.4934,-0.5933,0.2127,-0.1936,-0.3875,3360.0
Anomalia,0.0297,0.2147,0.5681,-0.5933,0.2168,-0.2782,-0.3379,3360.0
Anomalia,0.0303,0.2097,0.6968,-0.4679,0.2119,0.0211,-0.1197,3360.0
Anomalia,0.0076,0.2745,1.0291,-0.8566,0.2746,0.3005,2.0877,3360.0
Anomalia,0.0494,0.3574,1.3099,-0.8566,0.3608,0.5018,1.4539,3360.0
Anomalia,0.0344,0.4049,1.3099,-1.055,0.4064,0.2529,0.5793,3360.0
Anomalia,0.0327,0.4177,1.3099,-1.055,0.419,0.2112,0.252,3360.0
Anomalia,0.0515,0.3915,1.3099,-1.055,0.3949,0.1417,0.3098,3360.0
Anomalia,0.0271,0.3233,0.7731,-1.055,0.3244,-0.2684,0.0292,3360.0
Anomalia,0.0299,0.2641,0.6384,-0.5672,0.2658,-0.0267,-0.6086,3360.0
Anomalia,0.0354,0.2377,0.6169,-0.4836,0.2404,-0.0767,-0.6423,3360.0
Anomalia,0.0287,0.1932,0.4337,-0.4836,0.1953,-0.2654,-0.334,3360.0
Anomalia,0.0252,0.1669,0.4337,-0.4836,0.1688,-0.2016,0.2013,3120.0
Anomalia,0.0412,0.1728,0.4337,-0.4836,0.1776,-0.1461,-0.2125,2880.0
Anomalia,0.0281,0.1527,0.4287,-0.3718,0.1553,0.158,-0.1476,960.0
Anomalia,0.0426,0.1567,0.4323,-0.3718,0.1624,0.0544,-0.0953,2880.0
Anomalia,0.0332,0.1822,0.4339,-0.3968,0.1852,-0.0931,-0.3055,5280.0
Anomalia,0.014,0.186,0.4742,-0.3968,0.1865,0.1541,-0.2817,5280.0
Anomalia,0.0385,0.1992,0.4742,-0.3968,0.2028,0.0417,-0.6082,5280.0
Anomalia,0.02,0.1928,0.4742,-0.3968,0.1938,0.1648,-0.4674,5280.0
Anomalia,0.035,0.167,0.4742,-0.325,0.1706,0.1835,-0.1767,5280.0
Anomalia,0.0437,0.161,0.459,-0.4957,0.1668,-0.2755,0.7015,5280.0
Anomalia,0.0177,0.1785,0.4846,-0.4957,0.1793,-0.2255,0.2932,4560.0
Anomalia,0.0329,0.2238,0.5996,-0.6726,0.2263,-0.2419,0.0843,4560.0
Anomalia,0.0313,0.2413,0.5996,-0.6726,0.2433,-0.2406,-0.41,3360.0
Anomalia,0.0286,0.2386,0.5996,-0.6726,0.2403,-0.2285,-0.4177,3360.0
Anomalia,0.0519,0.2331,0.5996,-0.6726,0.2388,-0.3484,-0.2633,3360.0
Anomalia,0.0294,0.2107,0.4719,-0.4481,0.2128,-0.137,-0.7531,3360.0
Anomalia,0.0352,0.2169,0.6035,-0.4558,0.2198,0.1538,-0.4144,3360.0
Anomalia,0.0148,0.2288,0.6035,-0.5213,0.2293,0.2442,-0.5908,3360.0
Anomalia,0.02,0.2318,0.6035,-0.5213,0.2326,0.2003,-0.6265,2880.0
Anomalia,0.0297,0.2239,0.6035,-0.5213,0.2259,0.1151,-0.518,2880.0
Anomalia,0.0247,0.1988,0.4832,-0.5213,0.2003,-0.0974,-0.5035,2880.0
Anomalia,0.05,0.1801,0.4911,-0.3411,0.1869,0.0779,-0.2875,2880.0
Anomalia,0.0314,0.2102,0.8735,-0.4738,0.2125,0.4625,1.3231,1680.0
Anomalia,0.0219,0.2579,0.8735,-0.7112,0.2589,0.3172,0.8141,5040.0
Anomalia,0.0465,0.3036,0.8735,-0.7112,0.3072,0.1242,-0.2862,5040.0
Anomalia,0.0225,0.3087,0.8735,-0.7112,0.3095,0.2198,-0.3513,5040.0
Anomalia,0.0356,0.2878,0.7589,-0.7112,0.29,0.0684,-0.2624,3360.0
Anomalia,0.0453,0.2521,0.6315,-0.6142,0.2562,0.1002,-0.1292,3360.0
Anomalia,0.0164,0.2165,0.5816,-0.4648,0.2171,0.1303,-0.0812,3360.0
Anomalia,0.036,0.2289,0.5816,-0.4648,0.2317,0.1552,-0.4249,3360.0
Anomalia,0.0276,0.2286,0.5783,-0.4648,0.2303,0.1204,-0.5502,3120.0
Anomalia,0.0252,0.221,0.557,-0.4648,0.2224,0.1078,-0.6776,3120.0
Anomalia,0.0395,0.2159,0.557,-0.4408,0.2195,0.1154,-0.5451,2880.0
Anomalia,0.0346,0.1867,0.5338,-0.4364,0.1899,0.2516,-0.0607,4080.0
Anomalia,0.0363,0.1576,0.4834,-0.4364,0.1617,0.2146,0.4869,480.0
Anomalia,0.0317,0.1902,0.5026,-0.6206,0.1929,-0.2289,0.8705,3360.0
Anomalia,0.0165,0.1973,0.5026,-0.6206,0.198,-0.4198,0.8247,5040.0
Anomalia,0.0252,0.1997,0.5026,-0.6206,0.2013,-0.5088,0.7294,5040.0
Anomalia,0.0293,0.2055,0.5026,-0.6206,0.2076,-0.5079,0.4496,5280.0
Anomalia,0.0409,0.1678,0.4704,-0.5685,0.1727,-0.5449,0.8226,5280.0
Anomalia,0.0441,0.1327,0.3304,-0.2906,0.1398,-0.0929,-0.7145,4080.0
Anomalia,0.0382,0.1345,0.2987,-0.2906,0.1398,-0.193,-0.6467,4080.0
Anomalia,0.0179,0.1269,0.2987,-0.2687,0.1281,0.0359,-0.6609,4080.0
Anomalia,0.0317,0.124,0.2987,-0.2687,0.128,-0.0494,-0.4634,960.0
Anomalia,0.0295,0.1197,0.2987,-0.2687,0.1232,0.0799,-0.5567,960.0
Anomalia,0.0288,0.1076,0.3173,-0.1798,0.1114,0.3345,-0.4331,2880.0
Anomalia,0.0547,0.1042,0.3173,-0.1475,0.1177,0.2286,-0.6074,960.0
Anomalia,0.0321,0.1819,0.5551,-0.7425,0.1847,-0.4292,3.5999,2640.0
Anomalia,0.025,0.252,0.7625,-0.7425,0.2532,-0.356,1.1713,3120.0
Anomalia,0.032,0.2708,0.7625,-0.7425,0.2727,-0.3076,0.3915,3120.0
Anomalia,0.0093,0.2857,0.7625,-0.7425,0.2859,-0.0501,-0.1782,3120.0
Anomalia,0.0279,0.265,0.7625,-0.673,0.2665,-0.1534,-0.2102,2880.0
Anomalia,0.0341,0.2078,0.4544,-0.4752,0.2106,0.0272,-0.712,2880.0
Anomalia,0.0302,0.2066,0.4544,-0.4752,0.2088,-0.1591,-0.7551,2880.0
Anomalia,0.0442,0.199,0.4544,-0.4752,0.2038,-0.2465,-0.5274,4080.0
Anomalia,0.0341,0.1947,0.4998,-0.4118,0.1976,-0.0933,-0.5433,960.0
Anomalia,0.0284,0.2122,0.4998,-0.4174,0.2141,-0.0907,-0.7456,2880.0
Anomalia,0.0421,0.1922,0.4998,-0.4174,0.1968,-0.1052,-0.3711,3360.0
Anomalia,0.0197,0.194,0.4998,-0.4174,0.195,-0.0721,-0.4965,3360.0
Anomalia,0.0275,0.2174,0.7539,-0.4239,0.2191,0.3454,0.2742,3360.0
Anomalia,0.0348,0.226,0.7539,-0.5482,0.2287,0.3042,0.3399,3120.0
Anomalia,0.0213,0.2533,0.7539,-0.6031,0.2542,0.2603,-0.1461,4320.0
Anomalia,0.0396,0.2642,0.7539,-0.6031,0.2672,0.2006,-0.1931,4320.0
Anomalia,0.0325,0.2434,0.6621,-0.6031,0.2456,0.0454,-0.2602,3360.0
Anomalia,0.0392,0.2233,0.6621,-0.6031,0.2267,-0.0408,-0.0214,3360.0
Anomalia,0.0394,0.1895,0.6621,-0.4932,0.1936,0.1523,0.4529,3360.0
Anomalia,0.0304,0.1788,0.3939,-0.4471,0.1814,-0.2626,-0.4293,4080.0
Anomalia,0.0315,0.1644,0.4481,-0.4471,0.1673,-0.3144,0.1263,4080.0
Anomalia,0.0206,0.1616,0.4481,-0.4471,0.1629,-0.2679,0.0279,4320.0
Anomalia,0.0308,0.1615,0.4481,-0.4471,0.1644,-0.4159,0.0647,4320.0
Anomalia,0.033,0.1394,0.4481,-0.3686,0.1433,-0.137,0.2576,960.0
Anomalia,0.0374,0.1324,0.3425,-0.3686,0.1376,-0.3172,0.0848,960.0
Anomalia,0.0362,0.1329,0.3832,-0.3067,0.1378,-0.1057,-0.1337,480.0
Anomalia,0.0307,0.1395,0.3832,-0.3067,0.1428,-0.0407,-0.048,5280.0
Anomalia,0.0362,0.1435,0.3832,-0.3046,0.148,-0.178,-0.121,5280.0
Anomalia,0.0348,0.1413,0.3832,-0.3046,0.1455,-0.2365,-0.2044,3360.0
Anomalia,0.0364,0.1333,0.3588,-0.3046,0.1382,-0.2133,-0.2883,3360.0
Anomalia,0.0238,0.1291,0.3133,-0.3002,0.1313,0.0142,-0.5634,3360.0
Anomalia,0.0271,0.1322,0.3352,-0.2522,0.1349,0.2937,-0.6281,2880.0
Anomalia,0.0145,0.1443,0.3544,-0.3277,0.145,0.2983,-0.4477,960.0
Anomalia,0.0313,0.1565,0.4719,-0.3277,0.1596,0.3617,-0.3961,3360.0
Anomalia,0.0405,0.1691,0.4719,-0.3277,0.1739,0.3172,-0.4202,480.0
Anomalia,0.0331,0.1691,0.4719,-0.4022,0.1723,0.1235,-0.077,3360.0
Anomalia,0.0554,0.1678,0.4719,-0.4022,0.1767,-0.0109,-0.1394,4560.0
Anomalia,0.0292,0.1624,0.4498,-0.4022,0.165,-0.0426,-0.1362,4560.0
Anomalia,0.0282,0.1516,0.3628,-0.4022,0.1542,-0.2349,-0.2799,4560.0
Anomalia,0.0424,0.1411,0.3628,-0.3098,0.1473,-0.1352,-0.5014,4560.0
Anomalia,0.017,0.1286,0.3371,-0.3098,0.1297,0.013,-0.6442,5280.0
Anomalia,0.047,0.1142,0.3371,-0.1994,0.1235,-0.0331,-0.6166,960.0
Anomalia,0.043,0.1484,0.5679,-0.5948,0.1545,-0.0716,2.042,1920.0
Anomalia,0.0276,0.2117,0.8695,-0.5948,0.2134,0.8344,2.695,1920.0
Anomalia,0.0375,0.252,0.8695,-0.5948,0.2548,0.6092,1.0217,5280.0
Anomalia,0.0246,0.3012,0.8695,-0.8282,0.3022,0.3188,0.2662,3360.0
Anomalia,0.0205,0.2943,0.8695,-0.8282,0.2951,0.3096,0.422,3360.0
Anomalia,0.0357,0.2745,0.7923,-0.8282,0.2768,-0.0635,0.1834,3360.0
Anomalia,0.0311,0.2503,0.6997,-0.8282,0.2522,-0.2513,0.5371,3360.0
Anomalia,0.0345,0.1924,0.4836,-0.4204,0.1954,-0.0614,-0.2485,3360.0
Anomalia,0.0412,0.1891,0.4836,-0.4204,0.1935,0.0579,-0.4151,3360.0
Anomalia,0.0252,0.176,0.4717,-0.4204,0.1778,0.0778,-0.4153,5280.0
Anomalia,0.0363,0.1709,0.4531,-0.3236,0.1747,0.1748,-0.5385,4080.0
Anomalia,0.0374,0.1724,0.4531,-0.3236,0.1764,0.2029,-0.5251,5280.0
Anomalia,0.0364,0.1581,0.4531,-0.3236,0.1622,0.2866,-0.1787,5280.0
Anomalia,0.0461,0.137,0.4531,-0.2979,0.1446,0.215,0.1863,3840.0
Anomalia,0.0284,0.1465,0.3747,-0.4114,0.1492,-0.2776,0.1862,4800.0
Anomalia,0.0191,0.1607,0.417,-0.4114,0.1618,-0.2106,-0.0493,4800.0
Anomalia,0.0376,0.1589,0.417,-0.4114,0.1632,-0.4343,0.2139,5040.0
Anomalia,0.0297,0.1576,0.417,-0.4114,0.1603,-0.3409,0.1814,720.0
Anomalia,0.0499,0.1291,0.417,-0.3325,0.1384,-0.3316,0.7535,480.0
Anomalia,0.0452,0.1032,0.271,-0.1932,0.1127,-0.0011,-0.4715,480.0
Anomalia,0.0187,0.1018,0.2664,-0.2195,0.1035,0.0778,-0.206,480.0
Anomalia,0.0278,0.0953,0.2664,-0.2195,0.0993,0.0831,0.0274,960.0
Anomalia,0.0199,0.0975,0.2664,-0.2195,0.0995,-0.1682,-0.3455,1200.0
Anomalia,0.0291,0.0967,0.2677,-0.2195,0.101,-0.2998,-0.1491,960.0
Anomalia,0.0491,0.1084,0.3067,-0.2086,0.119,-0.0332,-0.4478,960.0
Anomalia,0.0372,0.1236,0.3067,-0.2854,0.1291,-0.2411,-0.3642,960.0
Anomalia,0.0601,0.189,0.7523,-0.3448,0.1984,0.9418,1.7323,2880.0
Anomalia,0.0327,0.2457,0.7523,-0.6607,0.2478,0.0928,0.7471,2880.0
Anomalia,0.0284,0.2562,0.7523,-0.6607,0.2578,0.1923,0.3611,3120.0
Anomalia,0.0358,0.266,0.7523,-0.6607,0.2684,0.1893,0.003,960.0
Anomalia,0.0096,0.2289,0.5138,-0.6607,0.2291,-0.0757,0.2538,2880.0
Anomalia,0.0386,0.1846,0.4811,-0.403,0.1886,0.4078,-0.4862,960.0
Anomalia,0.0299,0.198,0.4811,-0.4717,0.2003,0.0936,-0.4793,1200.0
Anomalia,0.0191,0.2383,0.5983,-0.6874,0.239,-0.1889,-0.0282,5040.0
Anomalia,0.0414,0.2689,0.6112,-0.6874,0.2721,-0.2666,-0.435,3360.0
Anomalia,0.0232,0.2823,0.6112,-0.6874,0.2832,-0.2323,-0.6528,3360.0
Anomalia,0.0389,0.2669,0.6112,-0.6874,0.2698,-0.3541,-0.2802,3360.0
Anomalia,0.0579,0.2317,0.6112,-0.5668,0.2388,-0.3829,-0.1265,3360.0
Anomalia,0.0266,0.2141,0.4992,-0.5766,0.2158,-0.5423,-0.1139,3360.0
Anomalia,0.0392,0.2205,0.5107,-0.5766,0.224,-0.4467,-0.2512,3360.0
Anomalia,0.0295,0.2275,0.5107,-0.5766,0.2294,-0.4572,-0.3101,3360.0
Anomalia,0.0124,0.22,0.5107,-0.5766,0.2203,-0.4984,-0.2474,3120.0
Anomalia,0.0445,0.2179,0.5107,-0.5074,0.2224,-0.5436,-0.1059,2640.0
Anomalia,0.0398,0.1898,0.5021,-0.4792,0.1939,-0.512,0.1889,2880.0
Anomalia,0.0462,0.1704,0.5021,-0.4583,0.1765,-0.4466,0.5625,2880.0
Anomalia,0.0499,0.1676,0.5021,-0.4583,0.1749,-0.2039,0.1668,960.0
Anomalia,0.0182,0.1477,0.3951,-0.3357,0.1488,-0.132,-0.391,960.0
Anomalia,0.0278,0.1406,0.3951,-0.3225,0.1434,-0.1703,-0.3244,960.0
Anomalia,0.021,0.1396,0.3951,-0.3225,0.1412,-0.1693,-0.4571,960.0
Anomalia,0.0237,0.1197,0.2856,-0.2785,0.1221,-0.2768,-0.2638,2880.0
Anomalia,0.0396,0.1037,0.3081,-0.2785,0.111,-0.0017,0.3502,960.0
Anomalia,0.0314,0.102,0.3081,-0.2032,0.1067,0.2867,-0.0837,960.0
Anomalia,0.0276,0.1075,0.3081,-0.2032,0.111,0.2086,-0.1099,960.0
Anomalia,0.0414,0.1185,0.3081,-0.2399,0.1255,-0.0031,-0.4119,4080.0
Anomalia,0.0348,0.1256,0.295,-0.2399,0.1304,-0.0372,-0.7845,960.0
Anomalia,0.0422,0.1295,0.4567,-0.2399,0.1362,0.3176,0.0046,960.0
Anomalia,0.0427,0.1307,0.4567,-0.2639,0.1375,0.1811,0.1287,960.0
Anomalia,0.0209,0.1634,0.4936,-0.4364,0.1647,0.1681,0.5904,2640.0
Anomalia,0.0385,0.1907,0.4936,-0.4364,0.1945,0.1731,-0.2003,5040.0
Anomalia,0.0227,0.2064,0.4936,-0.4364,0.2077,0.1048,-0.617,2880.0
Anomalia,0.0277,0.2217,0.4936,-0.4364,0.2234,0.164,-0.8684,2880.0
Anomalia,0.0418,0.211,0.5257,-0.3561,0.2151,0.2501,-0.7608,2880.0
Anomalia,0.0168,0.1939,0.5257,-0.3561,0.1946,0.404,-0.3452,2880.0
Anomalia,0.0361,0.1747,0.5257,-0.282,0.1783,0.3653,-0.0767,2640.0
Anomalia,0.0272,0.1517,0.5257,-0.2697,0.1541,0.3761,0.5528,2880.0
Anomalia,0.0237,0.1311,0.3244,-0.2697,0.1333,-0.168,-0.4116,1920.0
Anomalia,0.0345,0.1101,0.286,-0.2524,0.1154,-0.3686,-0.0507,480.0
Anomalia,0.0287,0.1054,0.286,-0.241,0.1092,-0.1336,-0.2028,1440.0
Anomalia,0.0345,0.1543,0.6267,-0.387,0.1581,0.4344,2.453,1200.0
Anomalia,0.0486,0.2338,1.0702,-0.387,0.2388,1.431,3.882,960.0
Anomalia,0.0155,0.291,1.0702,-0.8157,0.2914,0.511,1.6038,1920.0
Anomalia,0.0435,0.3237,1.0702,-0.8157,0.3266,0.4052,0.3913,3360.0
Anomalia,0.0199,0.3165,1.0702,-0.8157,0.3171,0.5004,0.7039,3360.0
Anomalia,0.0161,0.2906,0.7281,-0.8157,0.2911,0.0288,-0.0704,3360.0
Anomalia,0.0519,0.2476,0.7281,-0.4692,0.253,0.4186,-0.1327,3360.0
Anomalia,0.0182,0.2158,0.6599,-0.4692,0.2166,0.2778,-0.1172,3360.0
Anomalia,0.0328,0.2126,0.6599,-0.4028,0.2151,0.328,-0.2418,3360.0
Anomalia,0.0355,0.1791,0.4573,-0.3901,0.1826,-0.0166,-0.5545,4080.0
Anomalia,0.0184,0.182,0.4277,-0.3901,0.1829,-0.0139,-0.9473,4080.0
Anomalia,0.0399,0.1754,0.4277,-0.3901,0.1799,-0.2825,-0.7846,2880.0
Anomalia,0.0435,0.1659,0.3588,-0.3551,0.1716,-0.2728,-0.9448,3840.0
Anomalia,0.0244,0.1647,0.3588,-0.3551,0.1665,-0.1614,-0.7761,3840.0
Anomalia,0.0372,0.189,0.5645,-0.4193,0.1926,-0.1141,0.1129,3840.0
Anomalia,0.0124,0.195,0.5645,-0.4817,0.1954,-0.0411,0.2012,5040.0
Anomalia,0.0275,0.1981,0.5645,-0.4817,0.2,-0.1192,0.0719,3360.0
Anomalia,0.0394,0.1999,0.5645,-0.4817,0.2037,-0.1986,-0.0225,3360.0
Anomalia,0.0375,0.1637,0.3277,-0.4817,0.168,-0.3403,-0.2864,3360.0
Anomalia,0.0463,0.1591,0.363,-0.2635,0.1657,-0.0607,-1.0809,3360.0
Anomalia,0.0301,0.1455,0.363,-0.2635,0.1486,-0.02,-0.8264,3360.0
Anomalia,0.016,0.1321,0.363,-0.2593,0.1331,0.0262,-0.7504,3360.0
Anomalia,0.0239,0.1319,0.363,-0.232,0.134,0.0937,-0.6612,960.0
Anomalia,0.0193,0.1225,0.3073,-0.2011,0.124,0.1191,-0.752,960.0
Anomalia,0.0242,0.1356,0.3073,-0.3459,0.1378,-0.0675,-0.6716,960.0
Anomalia,0.0346,0.1597,0.3985,-0.3459,0.1634,-0.0409,-0.7806,960.0
Anomalia,0.031,0.1959,0.5115,-0.5238,0.1984,-0.1756,-0.352,960.0
Anomalia,0.04,0.218,0.5115,-0.5238,0.2216,-0.3545,-0.5267,5040.0
Anomalia,0.036,0.2226,0.5115,-0.5238,0.2255,-0.3865,-0.4759,2880.0
Anomalia,0.0338,0.2129,0.5115,-0.5238,0.2156,-0.4456,-0.2271,480.0
Anomalia,0.0406,0.1756,0.3559,-0.4944,0.1802,-0.6491,0.3582,480.0
Anomalia,0.0274,0.165,0.528,-0.4602,0.1673,-0.2161,0.5366,2880.0
Anomalia,0.0425,0.2097,0.9267,-0.4892,0.2139,0.6963,2.2052,5280.0
Anomalia,0.023,0.2581,0.9267,-0.6488,0.2591,0.2463,1.1091,5040.0
Anomalia,0.0201,0.2827,0.9267,-0.6488,0.2834,0.2408,0.2581,5040.0
Anomalia,0.0289,0.2809,0.9267,-0.6488,0.2824,0.1716,0.2336,5280.0
Anomalia,0.0244,0.2439,0.7112,-0.6488,0.2451,-0.161,0.2924,3360.0
Anomalia,0.043,0.2024,0.4842,-0.4852,0.2069,0.0619,-0.4009,3360.0
Anomalia,0.047,0.1769,0.4686,-0.2793,0.183,0.1655,-0.7955,3360.0
Anomalia,0.0364,0.1799,0.4135,-0.3832,0.1836,0.0372,-0.9099,5280.0
Anomalia,0.0269,0.1878,0.4354,-0.3832,0.1897,0.0246,-0.9725,5280.0
Anomalia,0.0255,0.18,0.4354,-0.3832,0.1818,0.0055,-0.7631,5280.0
Anomalia,0.015,0.181,0.4354,-0.3832,0.1816,0.0243,-0.8185,5280.0
Anomalia,0.0295,0.1659,0.4354,-0.3722,0.1685,-0.0481,-0.5716,2880.0
Anomalia,0.0383,0.1612,0.4187,-0.319,0.1657,-0.0535,-0.5951,2880.0
Anomalia,0.0402,0.1737,0.3947,-0.4627,0.1783,-0.3023,-0.4722,5280.0
Anomalia,0.034,0.177,0.4227,-0.4627,0.1802,-0.31,-0.2433,720.0
Anomalia,0.0387,0.1863,0.4227,-0.4627,0.1902,-0.2364,-0.4734,5280.0
Anomalia,0.0258,0.1781,0.4227,-0.4627,0.18,-0.1371,-0.3954,960.0
Anomalia,0.0336,0.1586,0.4227,-0.4281,0.1621,0.0586,-0.2192,960.0
Anomalia,0.0372,0.1446,0.4224,-0.2378,0.1493,0.2115,-0.6715,4080.0
Anomalia,0.0234,0.1223,0.3776,-0.2378,0.1245,0.2437,-0.3074,4080.0
Anomalia,0.0324,0.1177,0.3776,-0.2378,0.1221,0.189,-0.1392,4080.0
Anomalia,0.0192,0.1016,0.2787,-0.2061,0.1034,0.1297,-0.2436,4080.0
Anomalia,0.0265,0.0841,0.2474,-0.2049,0.0882,0.057,0.1369,960.0
Anomalia,0.0388,0.0966,0.2683,-0.2053,0.1041,-0.0136,-0.1144,960.0
Anomalia,0.0285,0.1104,0.5065,-0.3171,0.114,0.4277,2.5497,4320.0
Anomalia,0.0483,0.1644,0.5368,-0.4702,0.1713,0.2037,1.3237,5040.0
Anomalia,0.0323,0.2229,0.5368,-0.7769,0.2252,-0.5772,1.2154,3120.0
Anomalia,0.0253,0.2439,0.5368,-0.7769,0.2452,-0.4476,0.3381,3120.0
Anomalia,0.0371,0.2629,0.6394,-0.7769,0.2655,-0.3557,-0.0381,2880.0
Anomalia,0.0218,0.2515,0.6394,-0.7769,0.2524,-0.3506,0.0569,2880.0
Anomalia,0.0417,0.2322,0.6394,-0.4675,0.2359,-0.0239,-0.4874,2880.0
Anomalia,0.0339,0.2579,0.6394,-0.7312,0.2601,-0.1446,-0.2134,2880.0
Anomalia,0.0259,0.2503,0.6102,-0.7312,0.2516,-0.3175,-0.1815,5040.0
Anomalia,0.0317,0.2734,0.6987,-0.7312,0.2752,-0.2254,-0.327,5040.0
Anomalia,0.0118,0.2726,0.6987,-0.7312,0.2728,-0.0943,-0.4261,3360.0
Anomalia,0.0277,0.2324,0.6987,-0.485,0.234,-0.0752,-0.2295,3360.0
Anomalia,0.0332,0.247,0.6987,-0.7239,0.2493,-0.2127,0.0342,3360.0
