Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0064,0.2026,0.4944,-0.4039,0.2027,0.0929,-0.7579,2640.0
Anomalia,0.0144,0.2016,0.4944,-0.4039,0.2021,-0.0183,-0.7209,2640.0
Anomalia,0.0203,0.1849,0.4944,-0.4039,0.186,-0.0433,-0.145,2640.0
Anomalia,0.003,0.1876,0.3934,-0.4579,0.1876,-0.2716,-0.2154,2640.0
Anomalia,0.0068,0.2031,0.5466,-0.5691,0.2032,-0.2017,0.306,2640.0
Anomalia,0.0031,0.2632,0.6822,-0.5691,0.2632,0.0276,-0.2897,2640.0
Anomalia,0.0098,0.2802,0.6822,-0.5691,0.2804,0.0097,-0.7686,2640.0
Anomalia,0.0222,0.2657,0.6822,-0.5691,0.2667,-0.0485,-0.5105,2880.0
Anomalia,0.0245,0.2295,0.6822,-0.5626,0.2308,0.0036,0.1502,2880.0
Anomalia,0.0228,0.1561,0.4137,-0.3027,0.1577,0.0703,-0.6928,2880.0
Anomalia,0.0144,0.1534,0.3492,-0.3027,0.1541,-0.0268,-0.842,2880.0
Anomalia,0.0062,0.153,0.3492,-0.3123,0.1531,0.0385,-0.8118,2880.0
Anomalia,-0.0047,0.1759,0.3899,-0.3279,0.176,0.0998,-0.9244,2640.0
Anomalia,0.0103,0.1912,0.3999,-0.3279,0.1914,0.0949,-1.0547,2640.0
Anomalia,0.0126,0.1808,0.3999,-0.3279,0.1812,0.1136,-0.8922,2640.0
Anomalia,0.0186,0.1724,0.3999,-0.3279,0.1734,0.1438,-0.8236,2640.0
Anomalia,0.0237,0.1381,0.3999,-0.2457,0.1401,0.4152,-0.3665,2640.0
Anomalia,0.0096,0.1397,0.304,-0.3094,0.14,0.1741,-0.6511,2880.0
Anomalia,0.0014,0.1834,0.4339,-0.4254,0.1835,0.028,-0.2654,2880.0
Anomalia,0.0062,0.2042,0.4913,-0.4254,0.2043,0.1028,-0.4813,2640.0
Anomalia,0.0127,0.2097,0.4913,-0.4254,0.2101,0.0111,-0.698,2640.0
Anomalia,0.013,0.2044,0.4913,-0.4254,0.2048,-0.0541,-0.4549,2400.0
Anomalia,0.0263,0.2039,0.4913,-0.499,0.2056,-0.087,-0.2863,2400.0
Anomalia,0.0138,0.2059,0.4502,-0.499,0.2064,-0.1857,-0.4668,2640.0
Anomalia,-0.0001,0.2111,0.4502,-0.499,0.2111,-0.033,-0.676,2640.0
Anomalia,0.007,0.2031,0.4502,-0.499,0.2032,-0.0603,-0.5238,2640.0
Anomalia,0.0116,0.1635,0.3448,-0.392,0.164,-0.2216,-0.5516,2640.0
Anomalia,0.0158,0.124,0.2904,-0.2416,0.125,0.0873,-0.7703,2640.0
Anomalia,0.0238,0.1063,0.2904,-0.1736,0.1089,0.3418,-0.6267,2640.0
Anomalia,0.0165,0.1085,0.2904,-0.218,0.1097,0.2108,-0.5771,2640.0
Anomalia,-0.0008,0.1129,0.2589,-0.3125,0.1129,-0.1004,-0.2937,2640.0
Anomalia,0.011,0.1424,0.3398,-0.3125,0.1428,0.104,-0.5404,2640.0
Anomalia,0.0085,0.1712,0.3463,-0.3133,0.1715,0.056,-1.016,2640.0
Anomalia,0.0159,0.1699,0.3463,-0.3133,0.1707,0.0082,-0.9809,2640.0
Anomalia,0.0185,0.1697,0.3463,-0.3133,0.1707,-0.0177,-1.0955,2640.0
Anomalia,0.0103,0.1677,0.3463,-0.3396,0.168,-0.1426,-1.0925,2640.0
Anomalia,0.0145,0.1552,0.3096,-0.3396,0.1559,-0.1219,-1.0957,2640.0
Anomalia,0.0082,0.153,0.3096,-0.3396,0.1533,-0.142,-0.9912,2640.0
Anomalia,0.0106,0.1337,0.3096,-0.3396,0.1341,-0.155,-0.2015,2640.0
Anomalia,0.0251,0.1409,0.4108,-0.334,0.1431,0.1504,0.3147,2880.0
Anomalia,0.0189,0.2182,0.5566,-0.6046,0.219,-0.2416,0.7384,2880.0
Anomalia,0.0144,0.2503,0.5566,-0.6046,0.2507,-0.1684,-0.3671,2880.0
Anomalia,0.0151,0.2656,0.5566,-0.6046,0.266,-0.1513,-0.7975,2880.0
Anomalia,0.0007,0.2533,0.5566,-0.6046,0.2533,-0.0599,-0.5594,2880.0
Anomalia,0.0041,0.222,0.4562,-0.4433,0.222,0.0436,-0.8789,2880.0
Anomalia,0.0162,0.2107,0.4769,-0.3985,0.2113,0.1633,-0.718,2880.0
Anomalia,0.0175,0.1999,0.4769,-0.3985,0.2007,0.1955,-0.5024,2880.0
Anomalia,0.0155,0.2072,0.4769,-0.3985,0.2078,0.16,-0.7535,2880.0
Anomalia,0.01,0.1788,0.4769,-0.3265,0.1791,0.2485,-0.7877,2880.0
Anomalia,0.0019,0.1795,0.3884,-0.3261,0.1795,0.0477,-1.1138,2880.0
Anomalia,0.004,0.2066,0.4012,-0.3628,0.2067,0.0902,-1.2963,2880.0
Anomalia,0.0123,0.2249,0.4095,-0.3628,0.2252,0.0586,-1.3673,2880.0
Anomalia,0.026,0.2203,0.4095,-0.3628,0.2218,-0.0376,-1.2983,2640.0
Anomalia,0.0224,0.1968,0.4095,-0.3628,0.198,0.0402,-1.0009,2640.0
Anomalia,0.0076,0.1623,0.4095,-0.329,0.1625,0.2426,-0.3641,2640.0
Anomalia,0.0146,0.1226,0.2939,-0.3067,0.1235,0.1679,-0.4459,2640.0
Anomalia,0.0048,0.1153,0.2939,-0.2526,0.1154,0.1128,-0.6418,2640.0
Anomalia,0.0119,0.1032,0.2939,-0.2526,0.1039,0.0402,0.0962,2640.0
Anomalia,0.0356,0.1068,0.2939,-0.2526,0.1126,-0.0089,0.072,2880.0
Anomalia,0.0058,0.1139,0.2562,-0.3056,0.114,-0.3006,0.1348,2880.0
Anomalia,0.0079,0.104,0.2562,-0.3056,0.1043,-0.0738,0.7857,2880.0
Anomalia,0.0116,0.1281,0.3709,-0.3056,0.1286,0.2556,0.0821,2880.0
Anomalia,-0.0033,0.1371,0.3709,-0.3056,0.1372,0.349,-0.1311,2880.0
Anomalia,0.0216,0.1295,0.3709,-0.2531,0.1313,0.4409,-0.0572,2400.0
Anomalia,0.0196,0.1356,0.3709,-0.2531,0.137,0.2643,-0.3601,2640.0
Anomalia,0.015,0.1646,0.4702,-0.3866,0.1653,0.361,0.2838,2640.0
Anomalia,0.0141,0.2227,0.5361,-0.5428,0.2232,0.079,-0.0348,2640.0
Anomalia,-0.0006,0.2714,0.5361,-0.5428,0.2714,0.1276,-0.8602,2640.0
Anomalia,0.0106,0.2749,0.5361,-0.5428,0.2751,0.0517,-0.9282,2640.0
Anomalia,0.0138,0.2546,0.5361,-0.5428,0.255,-0.0556,-0.6094,2640.0
Anomalia,0.0161,0.1962,0.4884,-0.4869,0.1969,-0.0454,0.3345,2640.0
Anomalia,0.0226,0.1369,0.3743,-0.2791,0.1387,0.1541,-0.5293,2640.0
Anomalia,0.0125,0.1229,0.3021,-0.2791,0.1235,0.0895,-0.6395,2880.0
Anomalia,0.0099,0.1107,0.3021,-0.2791,0.1111,0.052,-0.0658,2880.0
Anomalia,0.0152,0.1144,0.3021,-0.2791,0.1154,-0.0455,-0.3336,2880.0
Anomalia,0.0133,0.0893,0.217,-0.1613,0.0903,0.0677,-0.8216,2640.0
Anomalia,0.0132,0.1115,0.3073,-0.311,0.1123,-0.1805,0.0339,2640.0
Anomalia,0.0113,0.1113,0.3073,-0.311,0.1119,-0.0871,0.0258,2880.0
Anomalia,0.0002,0.1176,0.3073,-0.311,0.1176,-0.0938,-0.2341,2880.0
Anomalia,0.0162,0.1157,0.3073,-0.311,0.1169,-0.4015,0.0167,2880.0
Anomalia,0.0137,0.0974,0.223,-0.2245,0.0983,-0.4407,-0.3581,2880.0
Anomalia,0.0216,0.1179,0.2556,-0.2245,0.1198,-0.2067,-0.777,2400.0
Anomalia,0.0292,0.1222,0.2556,-0.3071,0.1256,-0.3326,-0.3757,2640.0
Anomalia,0.0014,0.1482,0.3156,-0.393,0.1482,-0.2071,-0.5551,2640.0
Anomalia,0.0045,0.1902,0.3972,-0.3999,0.1903,-0.0427,-0.764,2640.0
Anomalia,0.0081,0.202,0.3972,-0.3999,0.2022,0.0174,-0.8912,2640.0
Anomalia,0.0047,0.1976,0.3972,-0.3999,0.1977,0.0682,-0.8084,2640.0
Anomalia,0.0313,0.1808,0.3972,-0.3999,0.1835,-0.101,-0.4905,2640.0
Anomalia,0.0284,0.1431,0.3824,-0.3083,0.1459,0.0279,-0.4974,2880.0
Anomalia,0.0131,0.1442,0.3661,-0.4108,0.1448,-0.2836,-0.1185,2880.0
Anomalia,0.0105,0.1747,0.3661,-0.4126,0.175,-0.2635,-0.5013,2880.0
Anomalia,0.0038,0.1859,0.3661,-0.4126,0.186,-0.092,-0.8867,2880.0
Anomalia,0.0147,0.1901,0.3661,-0.4126,0.1906,-0.1082,-0.9012,2880.0
Anomalia,0.0188,0.1813,0.3874,-0.4126,0.1823,0.022,-0.8939,2880.0
Anomalia,0.02,0.1619,0.3874,-0.3246,0.1632,0.1033,-0.8922,2640.0
Anomalia,0.0182,0.2079,0.5397,-0.4806,0.2086,0.2137,-0.318,2640.0
Anomalia,-0.0005,0.2613,0.5397,-0.567,0.2613,0.0313,-0.655,2640.0
Anomalia,-0.0024,0.2755,0.5397,-0.567,0.2756,-0.0406,-0.7978,2640.0
Anomalia,0.0174,0.2713,0.5397,-0.567,0.2718,-0.2031,-0.6614,2640.0
Anomalia,0.012,0.2419,0.5234,-0.567,0.2421,-0.3382,-0.3237,2880.0
Anomalia,0.0223,0.1862,0.4446,-0.5482,0.1875,-0.4109,-0.1174,2880.0
Anomalia,0.0198,0.1625,0.3056,-0.3476,0.1637,-0.2238,-1.1065,2880.0
Anomalia,-0.0031,0.1699,0.3056,-0.3476,0.1699,-0.034,-1.2706,2880.0
Anomalia,0.0083,0.1581,0.2896,-0.3476,0.1583,-0.1998,-1.0966,2880.0
Anomalia,0.0103,0.1533,0.2545,-0.2637,0.1537,-0.1017,-1.2587,2640.0
Anomalia,0.0178,0.1467,0.2626,-0.2637,0.1478,-0.0992,-1.154,2640.0
Anomalia,0.0244,0.1498,0.2839,-0.3179,0.1518,-0.1672,-1.0157,2640.0
Anomalia,0.0111,0.1574,0.2839,-0.3179,0.1578,-0.0717,-1.183,2880.0
Anomalia,0.0059,0.1508,0.2839,-0.3179,0.1509,-0.0327,-1.091,2880.0
Anomalia,0.0116,0.1628,0.3594,-0.3179,0.1632,0.0006,-1.1011,2880.0
Anomalia,0.0024,0.1608,0.3594,-0.3054,0.1608,0.0277,-1.0856,2880.0
Anomalia,0.0186,0.1662,0.3594,-0.3054,0.1673,-0.0265,-1.0092,2880.0
Anomalia,0.0235,0.1844,0.3594,-0.3361,0.1859,-0.1121,-1.1435,2880.0
Anomalia,0.0027,0.2234,0.4767,-0.5457,0.2234,-0.1377,-0.7887,2880.0
Anomalia,0.0136,0.2583,0.4767,-0.5457,0.2586,-0.1623,-1.0224,2640.0
Anomalia,0.0016,0.2686,0.4861,-0.5457,0.2686,-0.0509,-1.0613,2640.0
Anomalia,0.0035,0.2506,0.4861,-0.5457,0.2506,-0.0887,-0.6204,2640.0
Anomalia,0.026,0.2036,0.4861,-0.5172,0.2053,-0.2284,0.2815,2640.0
Anomalia,0.0247,0.141,0.4861,-0.4529,0.1432,-0.1587,2.1197,2880.0
Anomalia,0.0222,0.1084,0.227,-0.2274,0.1106,-0.1891,-0.8246,2640.0
Anomalia,0.0125,0.1097,0.227,-0.2274,0.1104,-0.0215,-0.905,2640.0
Anomalia,0.0055,0.1364,0.3926,-0.2948,0.1365,0.5354,0.1557,2400.0
Anomalia,0.0041,0.1878,0.4773,-0.3805,0.1879,0.2929,-0.2495,2880.0
Anomalia,0.0146,0.1893,0.4773,-0.3805,0.1899,0.2476,-0.2763,2640.0
Anomalia,0.0173,0.1895,0.4773,-0.3805,0.1903,0.2184,-0.3038,2640.0
Anomalia,0.0165,0.1912,0.4773,-0.3847,0.1919,0.0322,-0.3854,2880.0
Anomalia,0.0044,0.1839,0.3563,-0.4295,0.184,-0.1545,-0.5084,2880.0
Anomalia,0.0077,0.181,0.339,-0.4295,0.1811,-0.274,-0.4412,2880.0
Anomalia,0.0087,0.1855,0.339,-0.4295,0.1857,-0.2995,-0.6245,2880.0
Anomalia,0.0151,0.163,0.339,-0.4295,0.1637,-0.4697,0.0159,2880.0
Anomalia,0.0283,0.1379,0.4352,-0.3056,0.1407,0.089,0.072,2880.0
Anomalia,0.0054,0.2015,0.4581,-0.5359,0.2015,-0.1966,0.1868,2640.0
Anomalia,0.0118,0.2625,0.5514,-0.5856,0.2628,-0.0644,-0.5537,2640.0
Anomalia,0.0067,0.2744,0.5514,-0.5856,0.2745,0.0123,-0.8704,2640.0
Anomalia,0.0075,0.2688,0.5514,-0.5856,0.2689,-0.0383,-0.7799,2880.0
Anomalia,0.0192,0.2296,0.5514,-0.5856,0.2304,0.0086,-0.2775,2880.0
Anomalia,0.0196,0.1746,0.3674,-0.3142,0.1757,-0.0054,-1.0376,2880.0
Anomalia,0.0124,0.1637,0.3674,-0.3142,0.1642,-0.017,-0.9335,3360.0
Anomalia,0.0099,0.1536,0.3674,-0.3142,0.1539,0.0577,-0.7546,3120.0
Anomalia,0.0127,0.1639,0.3674,-0.3142,0.1644,0.0919,-0.7882,3360.0
Anomalia,0.0073,0.1649,0.3309,-0.3288,0.1651,-0.0214,-0.9172,2640.0
Anomalia,0.0201,0.1675,0.3421,-0.3288,0.1687,-0.0476,-0.8945,2880.0
Anomalia,0.0138,0.1674,0.3421,-0.3288,0.168,0.0231,-0.9264,2880.0
Anomalia,0.0126,0.1437,0.3421,-0.3288,0.1442,0.0142,-0.6347,2880.0
Anomalia,0.02,0.1437,0.3421,-0.2754,0.1451,0.0757,-0.7962,2880.0
Anomalia,0.0089,0.1359,0.2923,-0.2754,0.1362,-0.0424,-0.7179,2640.0
Anomalia,0.0207,0.1363,0.2923,-0.2754,0.1379,-0.1756,-0.715,2640.0
Anomalia,0.0202,0.1481,0.2923,-0.2754,0.1495,-0.1663,-1.0037,2400.0
Anomalia,0.0102,0.1406,0.3676,-0.2783,0.1409,0.0297,-0.7822,2400.0
Anomalia,0.0086,0.173,0.3874,-0.3803,0.1732,0.0066,-0.7866,2640.0
Anomalia,0.0072,0.1918,0.3874,-0.3803,0.1919,0.0594,-1.0818,2640.0
Anomalia,0.0078,0.1805,0.3874,-0.3803,0.1806,0.0527,-0.7272,2640.0
Anomalia,0.017,0.1739,0.3874,-0.3803,0.1747,-0.1219,-0.6235,2880.0
Anomalia,0.0305,0.1857,0.4606,-0.3521,0.1882,0.0766,-0.4989,2880.0
Anomalia,0.0234,0.1907,0.4606,-0.3832,0.1922,0.0225,-0.3672,2640.0
Anomalia,0.0128,0.2095,0.4606,-0.3832,0.2099,0.0833,-0.8901,2640.0
Anomalia,0.0031,0.2121,0.4606,-0.3832,0.2121,0.1894,-0.9273,2640.0
Anomalia,0.0016,0.1855,0.4045,-0.3832,0.1855,0.0849,-0.9541,2640.0
Anomalia,0.0101,0.1546,0.3246,-0.3231,0.1549,0.1174,-0.6879,2880.0
Anomalia,0.0232,0.1285,0.3246,-0.262,0.1306,0.1341,-0.271,2640.0
Anomalia,0.0281,0.1304,0.3246,-0.256,0.1334,0.0742,-0.5021,2640.0
Anomalia,0.0066,0.168,0.4919,-0.4587,0.1681,-0.1603,0.5571,2640.0
Anomalia,0.003,0.2119,0.4919,-0.4587,0.212,-0.0022,-0.6925,2640.0
Anomalia,-0.002,0.2174,0.4919,-0.4587,0.2174,0.0691,-0.8652,2640.0
Anomalia,0.0079,0.2099,0.4919,-0.4587,0.2101,-0.0123,-0.6149,2640.0
Anomalia,0.0239,0.164,0.4106,-0.3784,0.1657,-0.0984,-0.0585,2640.0
Anomalia,0.0155,0.1454,0.3436,-0.4504,0.1463,-0.4483,0.4267,2640.0
Anomalia,0.0145,0.1653,0.3876,-0.4504,0.166,-0.2378,-0.158,2880.0
Anomalia,0.0059,0.1638,0.3876,-0.4504,0.1639,-0.2099,-0.2124,2880.0
Anomalia,0.0044,0.1635,0.3876,-0.4504,0.1635,-0.1782,-0.1906,2880.0
Anomalia,0.018,0.1532,0.3876,-0.3202,0.1543,0.0564,-0.3948,2880.0
Anomalia,0.0191,0.1362,0.3524,-0.3202,0.1375,-0.1544,-0.1906,2880.0
Anomalia,0.0149,0.1727,0.4179,-0.4316,0.1734,-0.2756,-0.1166,2880.0
Anomalia,0.0186,0.191,0.4179,-0.4316,0.1919,-0.1928,-0.7155,2880.0
Anomalia,0.005,0.1832,0.4179,-0.4316,0.1833,-0.1504,-0.6785,2880.0
Anomalia,0.008,0.1841,0.4179,-0.4316,0.1843,-0.1002,-0.7301,2880.0
Anomalia,0.0168,0.1819,0.3647,-0.4318,0.1827,-0.0808,-0.9149,2880.0
Anomalia,0.0109,0.1949,0.44,-0.4318,0.1952,-0.0485,-0.7563,2880.0
Anomalia,0.0177,0.2061,0.44,-0.4318,0.2069,-0.0687,-0.9507,2640.0
Anomalia,0.0131,0.2285,0.44,-0.4318,0.2289,-0.0878,-1.152,2640.0
Anomalia,0.0053,0.2099,0.44,-0.43,0.21,-0.0358,-0.9454,2640.0
Anomalia,0.0031,0.1846,0.3745,-0.4143,0.1846,-0.0794,-0.7537,2640.0
Anomalia,0.0041,0.1839,0.3709,-0.4143,0.1839,-0.1306,-0.7445,2640.0
Anomalia,0.0218,0.1543,0.3524,-0.359,0.1558,-0.1973,-0.6272,2640.0
Anomalia,0.0234,0.1493,0.3524,-0.3398,0.1511,-0.0524,-0.721,2640.0
Anomalia,0.0176,0.1499,0.3524,-0.3398,0.151,-0.0001,-0.7526,2880.0
Anomalia,0.0149,0.1215,0.3327,-0.2044,0.1224,0.3088,-0.722,2880.0
Anomalia,-0.0106,0.0995,0.2428,-0.2044,0.1001,0.463,-0.3863,2880.0
Anomalia,0.0033,0.089,0.2084,-0.2044,0.089,0.0311,-0.5479,3120.0
Anomalia,0.0148,0.0862,0.2437,-0.1809,0.0874,0.4272,-0.2794,3120.0
Anomalia,0.0147,0.1085,0.2599,-0.3058,0.1095,-0.1841,0.183,2880.0
Anomalia,0.0218,0.1379,0.3371,-0.374,0.1397,-0.3731,0.0671,2880.0
Anomalia,0.0043,0.1836,0.3711,-0.4406,0.1836,-0.2288,-0.624,2640.0
Anomalia,0.0011,0.2155,0.4295,-0.4406,0.2155,-0.1236,-1.034,2640.0
Anomalia,0.0145,0.2156,0.4295,-0.4406,0.2161,-0.169,-0.9703,2640.0
Anomalia,0.0087,0.2008,0.4295,-0.4406,0.201,-0.0873,-0.694,2640.0
Anomalia,0.0188,0.1628,0.4295,-0.407,0.1639,0.0012,-0.0091,2640.0
Anomalia,0.0181,0.1107,0.3599,-0.1792,0.1121,0.4953,0.0589,2640.0
Anomalia,0.0042,0.0851,0.1848,-0.1704,0.0852,-0.016,-0.7849,2640.0
Anomalia,0.0142,0.0942,0.2658,-0.2514,0.0952,-0.114,0.1056,2400.0
Anomalia,0.0071,0.0962,0.2658,-0.2514,0.0965,-0.0125,0.1368,2880.0
Anomalia,0.0097,0.1145,0.271,-0.3167,0.1149,-0.0627,-0.1247,2640.0
Anomalia,0.0176,0.2077,0.5941,-0.6131,0.2084,-0.1207,1.0127,2640.0
Anomalia,0.0115,0.2314,0.5941,-0.6131,0.2316,-0.0907,0.0364,2640.0
Anomalia,0.0101,0.2358,0.5941,-0.6131,0.236,-0.0696,-0.1304,2640.0
Anomalia,0.0141,0.2261,0.5941,-0.6131,0.2266,-0.1302,0.3095,2640.0
Anomalia,0.0112,0.1665,0.4158,-0.4295,0.1669,-0.2207,-0.2515,2640.0
Anomalia,0.0146,0.1365,0.2989,-0.2944,0.1372,-0.1204,-0.5272,2640.0
Anomalia,0.0188,0.1239,0.2772,-0.2944,0.1253,-0.1484,-0.2525,2640.0
Anomalia,0.0105,0.1251,0.2772,-0.2944,0.1255,0.0399,-0.3465,2640.0
Anomalia,0.0157,0.1019,0.2462,-0.1892,0.103,0.198,-0.6255,2400.0
Anomalia,0.0109,0.1232,0.3415,-0.3417,0.1237,-0.0237,0.5266,2640.0
Anomalia,0.0086,0.1471,0.3415,-0.3417,0.1473,0.0198,-0.4312,2640.0
Anomalia,0.0152,0.1779,0.3638,-0.3417,0.1785,0.0648,-1.0159,2640.0
Anomalia,0.0019,0.1854,0.3638,-0.3417,0.1854,0.1861,-1.1518,2640.0
Anomalia,0.0134,0.1734,0.3638,-0.2904,0.1739,0.1314,-1.1507,2640.0
Anomalia,0.0069,0.159,0.3638,-0.2904,0.1591,0.2078,-0.8349,2640.0
Anomalia,0.0027,0.1252,0.2929,-0.238,0.1252,0.0131,-0.6443,2640.0
Anomalia,0.0211,0.1197,0.2929,-0.238,0.1215,0.0941,-0.4985,2880.0
Anomalia,0.0158,0.1224,0.2622,-0.3108,0.1234,-0.2521,-0.1278,2880.0
Anomalia,0.0205,0.127,0.2622,-0.3108,0.1287,-0.224,-0.4143,2640.0
Anomalia,0.0185,0.1336,0.2622,-0.3108,0.1349,-0.18,-0.7215,2640.0
Anomalia,0.0017,0.1262,0.2453,-0.3108,0.1262,-0.2333,-0.6286,2640.0
Anomalia,0.0044,0.1128,0.2299,-0.2368,0.1129,-0.0073,-0.8686,2640.0
Anomalia,0.0113,0.0978,0.2299,-0.2368,0.0985,-0.1143,-0.5409,2400.0
Anomalia,0.0181,0.0888,0.2299,-0.2368,0.0907,-0.0746,-0.0244,2880.0
Anomalia,0.0241,0.0817,0.2299,-0.131,0.0852,0.2864,-0.4718,3360.0
Anomalia,0.0081,0.0974,0.2476,-0.338,0.0977,-0.4206,1.311,2400.0
Anomalia,0.0027,0.1361,0.412,-0.3415,0.1361,0.0029,0.6436,2880.0
Anomalia,0.0004,0.1555,0.412,-0.3515,0.1555,-0.096,-0.2154,2400.0
Anomalia,0.0029,0.1884,0.412,-0.364,0.1884,-0.0356,-0.917,2880.0
Anomalia,0.0262,0.1914,0.4249,-0.364,0.1932,-0.0861,-0.8401,2880.0
Anomalia,0.0222,0.1831,0.4249,-0.364,0.1845,-0.1636,-0.8083,2640.0
Anomalia,0.0173,0.1976,0.4249,-0.364,0.1984,-0.0067,-0.9726,2880.0
Anomalia,0.0158,0.2106,0.4339,-0.4533,0.2112,-0.0256,-0.7872,2880.0
Anomalia,0.0027,0.2176,0.4339,-0.4533,0.2176,0.01,-1.0036,2880.0
Anomalia,0.0136,0.2175,0.4339,-0.4533,0.218,0.014,-0.9914,2880.0
Anomalia,0.0269,0.2152,0.4339,-0.4533,0.2169,-0.0124,-0.9977,2880.0
Anomalia,0.0163,0.1932,0.3778,-0.3692,0.1939,0.1864,-1.0899,2880.0
Anomalia,0.0222,0.1708,0.3778,-0.3223,0.1722,0.2048,-0.7496,2880.0
Anomalia,0.0127,0.1668,0.3778,-0.3223,0.1673,0.1452,-0.6967,2880.0
Anomalia,-0.0017,0.1452,0.3526,-0.3223,0.1452,-0.0894,-0.7374,2880.0
Anomalia,0.0168,0.1214,0.2439,-0.275,0.1226,-0.3428,-0.5733,2880.0
Anomalia,0.0127,0.1305,0.2439,-0.275,0.1311,-0.2661,-0.8801,2880.0
Anomalia,0.014,0.1205,0.2685,-0.2597,0.1213,-0.0312,-0.6982,2880.0
Anomalia,0.0222,0.1198,0.3371,-0.2322,0.1218,0.2534,-0.4415,2640.0
Anomalia,0.0031,0.125,0.3371,-0.2322,0.1251,0.4248,-0.576,2640.0
Anomalia,0.0027,0.1555,0.4275,-0.3473,0.1555,0.4258,-0.1068,2400.0
Anomalia,0.0144,0.2268,0.5612,-0.6021,0.2273,0.1147,-0.0364,2880.0
Anomalia,0.0134,0.2344,0.5612,-0.6021,0.2348,0.095,-0.3075,2640.0
Anomalia,0.0258,0.2332,0.5612,-0.6021,0.2346,-0.0439,-0.2598,2880.0
Anomalia,0.0246,0.2383,0.5612,-0.6021,0.2395,-0.0679,-0.25,2880.0
Anomalia,0.0073,0.2368,0.4706,-0.5633,0.2369,-0.256,-0.4352,2880.0
Anomalia,0.005,0.2381,0.4706,-0.5633,0.2381,-0.1807,-0.3048,2640.0
Anomalia,0.006,0.2407,0.4706,-0.5633,0.2408,-0.1562,-0.3711,2640.0
Anomalia,0.0188,0.2325,0.4706,-0.5633,0.2333,-0.2269,-0.3014,2880.0
Anomalia,0.0214,0.1943,0.4623,-0.3709,0.1955,0.1836,-0.7296,2640.0
Anomalia,0.016,0.1913,0.3836,-0.3171,0.192,0.0828,-1.0726,2640.0
Anomalia,0.0152,0.2158,0.3836,-0.3953,0.2163,-0.0083,-1.2908,2640.0
Anomalia,-0.0098,0.2108,0.3663,-0.3953,0.211,0.1032,-1.2534,2640.0
Anomalia,0.0109,0.1891,0.3663,-0.3953,0.1894,-0.133,-0.9925,2640.0
Anomalia,0.0187,0.1861,0.3663,-0.3953,0.1871,-0.1247,-0.8636,2880.0
Anomalia,0.01,0.1749,0.3496,-0.3325,0.1752,-0.0583,-0.9934,2880.0
Anomalia,0.0249,0.1947,0.4792,-0.3743,0.1963,-0.0917,-0.7635,2640.0
Anomalia,0.0072,0.2189,0.4792,-0.4316,0.2191,-0.0002,-1.0866,2640.0
Anomalia,0.0062,0.2504,0.567,-0.4316,0.2505,0.1042,-1.137,2640.0
Anomalia,0.0171,0.2773,0.567,-0.5165,0.2778,-0.0147,-1.2134,2880.0
Anomalia,0.0183,0.2635,0.567,-0.5165,0.2641,-0.0107,-1.0683,2880.0
Anomalia,0.0191,0.2759,0.567,-0.6027,0.2766,-0.0996,-0.9848,2880.0
Anomalia,0.0223,0.2564,0.4713,-0.6027,0.2573,-0.2265,-0.8206,2880.0
Anomalia,0.0083,0.2368,0.45,-0.6027,0.2369,-0.1997,-0.8603,2880.0
Anomalia,0.0104,0.2272,0.45,-0.6027,0.2275,-0.2881,-0.6811,2880.0
Anomalia,0.0159,0.2197,0.4304,-0.5128,0.2203,-0.2132,-0.8068,2880.0
Anomalia,-0.0002,0.2316,0.4325,-0.5128,0.2316,-0.099,-0.9426,2880.0
Anomalia,0.0228,0.209,0.4325,-0.5128,0.2102,-0.2385,-0.4409,2640.0
Anomalia,0.018,0.2175,0.4325,-0.5128,0.2182,-0.1849,-0.6824,2640.0
Anomalia,0.003,0.1984,0.4325,-0.4218,0.1984,-0.0816,-0.9568,2640.0
Anomalia,0.0202,0.1768,0.3561,-0.3006,0.178,-0.0694,-1.0841,2640.0
Anomalia,0.0056,0.1713,0.3561,-0.3006,0.1714,0.0397,-0.9521,2640.0
Anomalia,0.0051,0.1706,0.3561,-0.3688,0.1706,-0.0156,-0.7931,2880.0
Anomalia,0.0136,0.2113,0.5295,-0.4784,0.2117,-0.0816,-0.3293,2880.0
Anomalia,0.0143,0.2104,0.5295,-0.4784,0.2108,-0.0895,-0.3063,2640.0
Anomalia,0.0092,0.2126,0.5295,-0.4784,0.2128,-0.019,-0.4106,2640.0
Anomalia,0.0139,0.1946,0.5295,-0.4784,0.1951,-0.0544,0.2722,2640.0
Anomalia,0.0173,0.1239,0.3695,-0.2537,0.1251,0.3274,0.0089,2880.0
Anomalia,0.0154,0.0988,0.256,-0.1978,0.1,0.1247,-0.5001,2400.0
Anomalia,0.0143,0.1214,0.2941,-0.3273,0.1222,-0.3305,0.0245,2640.0
Anomalia,0.0155,0.1283,0.2941,-0.3273,0.1292,-0.3022,-0.4274,2640.0
Anomalia,0.0074,0.1435,0.2941,-0.3273,0.1437,-0.2245,-0.8706,2640.0
Anomalia,-0.0027,0.1562,0.2941,-0.3273,0.1562,-0.1043,-1.1569,2640.0
Anomalia,0.0235,0.145,0.3211,-0.2737,0.1469,-0.1231,-0.9709,2640.0
